شناسه,نوع,"شناسه محصول",نام,"منتشر شده","آیا ویژه است؟","قابل مشاهده در کاتالوگ","توضیح کوتاه",توضیحات,"تاریخ شروع فروش ویژه","تاریخ پایان فروش ویژه","وضعیت مالیات","کلاس مالیاتی","در انبار؟",انبار,"کمبود موجودی انبار","پیش‌فروش مجاز است؟","فروش به صورت جداگانه؟","وزن (گرم)","درازا (سانتیمتر)","پهنا (سانتیمتر)","بلندا (سانتیمتر)","آیا به مشتری اجازه نوشتن نقد داده شود؟","یادداشت خرید","قیمت فروش ویژه","قیمت عادی",دسته‌ها,برچسب‌ها,"کلاس حمل و نقل",تصاویر,"محدودیت دانلود","روز انقضای دانلود",مادر,"محصولات گروهی","تشویق برای خرید بیشتر","محصولات مشابه (Cross-Sells)","آدرس خارجی","متن دکمه",موقعیت,"نام 1 صفت","مقدار(های) 1 صفت","نمایان بودن 1 صفت","صفت 1 سراسری","نام 2 صفت","مقدار(های) 2 صفت","نمایان بودن 2 صفت","صفت 2 سراسری","پیشفرض 2 صفت","نام 3 صفت","مقدار(های) 3 صفت","نمایان بودن 3 صفت","صفت 3 سراسری","نام 4 صفت","مقدار(های) 4 صفت","نمایان بودن 4 صفت","صفت 4 سراسری","نام 5 صفت","مقدار(های) 5 صفت","نمایان بودن 5 صفت","صفت 5 سراسری","نام 6 صفت","مقدار(های) 6 صفت","نمایان بودن 6 صفت","صفت 6 سراسری","نام 7 صفت","مقدار(های) 7 صفت","نمایان بودن 7 صفت","صفت 7 سراسری","نام 8 صفت","مقدار(های) 8 صفت","نمایان بودن 8 صفت","صفت 8 سراسری","نام 9 صفت","مقدار(های) 9 صفت","نمایان بودن 9 صفت","صفت 9 سراسری"
72534,variable,,"کلاه تمام خز عروسکی طرح پاندا",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"پوشاک نوزاد > عینک، پاپوش، جوراب، کلاه و اکسسوری, پوشاک نوزاد > پاییز و زمستانه, پوشاک نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602869884.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602868903.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602868764.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602871119.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602869193.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602869686.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602869429.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602868590.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602868394.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20636376170.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20636375957.jpg",,,,,,,,,493,مشخصات,"تماما خز با کیفیت (حتی داخل کلاه)
دارای بند چسبی برای بسته شدن از زیر گلو
مناسب پاییز و زمستان
قایل استفاده از 2 ماه تا 18 ماه",1,0,رنگ,"کرم, طوسی روشن, طوسی تیره, آبی, صورتی پررنگ, صورتی کم رنگ, کالباسی",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72563,variation,,"کلاه تمام خز عروسکی طرح پاندا - آبی",1,0,visible,,,,,taxable,parent,1,2,,0,0,100,,,,0,,,245000,,,,https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602869429.jpg,,,id:72534,,,,,,2,رنگ,آبی,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72564,variation,,"کلاه تمام خز عروسکی طرح پاندا - صورتی پررنگ",1,0,visible,,,,,taxable,parent,1,10,,0,0,100,,,,0,,,245000,,,,https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602868394.jpg,,,id:72534,,,,,,3,رنگ,"صورتی پررنگ",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72565,variable,,"کلاه تمام خز عروسکی طرح هاپو",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"پوشاک نوزاد > عینک، پاپوش، جوراب، کلاه و اکسسوری, پوشاک نوزاد > پاییز و زمستانه, پوشاک نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602870221-1.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602870717.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602871119.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602868764.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602871205.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602870539.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602870052.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602870366.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602870907.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20636376312.jpg",,,,,,,,,492,مشخصات,"تماما خز با کیفیت (حتی داخل کلاه)
دارای بند چسبی برای بسته شدن از زیر گلو
مناسب پاییز و زمستان
قایل استفاده از 2 ماه تا 18 ماه",1,0,رنگ,"کرم, طوسی روشن, طوسی تیره, آبی, صورتی, سفید, کالباسی",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72569,variation,,"کلاه تمام خز عروسکی طرح هاپو - آبی",1,0,visible,,,,,taxable,parent,1,4,,0,0,100,,,,0,,,245000,,,,,,,id:72565,,,,,,3,رنگ,آبی,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72570,variation,,"کلاه تمام خز عروسکی طرح هاپو - صورتی",1,0,visible,,,,,taxable,parent,1,11,,0,0,100,,,,0,,,245000,,,,https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20602870366.jpg,,,id:72565,,,,,,4,رنگ,صورتی,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72980,variation,,"کلاه تمام خز عروسکی طرح هاپو - کالباسی",1,0,visible,,,,,taxable,parent,1,3,,0,0,100,,,,0,,,245000,,,,https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20636376312.jpg,,,id:72565,,,,,,1,رنگ,کالباسی,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73415,simple,,"کریر زغال سنگی کتان اقتصادی با اسکلت مشکی دلیجان",1,0,visible,,"کریر از جمله وسایلیست که در 7 ماه اول تولد نوزاد به منظور نگهداری و حمل کودک بسیار مورد استفاده قرار می گیرد.\n\nاین وسیله باعث می شود که در هنگام جابه جایی اسکلت کودک در حالت مطلوب قرار گیرد و اسیب های جسمانی را تا حد امکان کاهش می دهد.\n\nبه این منظور تهیه یک کریر باکیفیت که به توان از ان در حالت های مختلف (حتی در ماشین به عنوان صندلی ماشین) استفاده کرد به شدت پیشنهاد می شود.",,,none,,1,24,,0,0,5000,,,,1,,,960000,"ملزومات سفر و گردش, ملزومات سفر و گردش > کریر حمل",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20672684680.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20672684331.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20672684449.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20672684806.jpg",,,,,,,,,716,امکانات,"کریر 4 حالته شامل:
1. صندلی ماشین تا 7 ماهگی
2. نی نی لای لای یا حالت گهواره ای
3. کریر حمل
4. نشیمنگاه ثابت (با قرار دادن دسته در پشت کریر)
دسته قابل تنظیم
دارای سایبان
دارای تشک دوبل نرم در نشیمنگاه
بسیار سبک و راحت جهت حمل نوزاد
روکش کتان درجه قابل شستشو",1,0,"بازه استفاده","تا 10 کیلوگرم یا 7 ماهگی",1,0,,گارانتی,"12 ماه گارانتی و 36 ماه خدمات پس از فروش",1,0,رنگ,مشکی,1,1,جنسیت,"اسپرت, دخترانه, پسرانه",1,1,,,,,,,,,,,,,,,,
73627,variable,,"ست لباس 5 تکه پنبه زرافه گلدوزی کرم لیونا",1,0,visible,,"درخرید لباس نوزادان باید به چندنکته توجه کنید\n\nلباس نوزادان باید راحت ومتناسب با وزن نوزادتان ،بدون حساسیت ،پارچه لطیف و بدون تزئیناتی که بدن کودک ازار بدهد ،باشد.",,,taxable,,1,,,0,0,,,,,1,,,,"پوشاک نوزاد > ست لباس 5 تکه, پوشاک نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20683161509.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20683161794.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20683161986.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20683161670.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo20683162084.jpg",,,,,,,,,641,ابعاد,"سایز0:قدشلور32 / پهنای بلوز 17/ قد بلوز24
سایز1:قدشلور35 / پهنای بلوز 19/ قد بلوز28
سایز2:قدشلور38 / پهنای بلوز 21/ قد بلوز30
در اندازه گیر حداقل یک الی دو سایز اختلاف وجود داردز",1,0,مشخصات,"جنس پارچه پنبه ای لطیف و ضدحساسیت
دارای تکه دوزی های جذاب
تکه ها شامل جلودکمه شلوار بادی استین کوتاه رکابی و شورت عینکی",1,0,,اندازه,"سایز0: 0تا3ماه, سایز1: 3تا6ماه, سایز2: 6تا9ماه",1,0,جنسیت,اسپرت,1,1,رنگ,کرم,1,1,,,,,,,,,,,,,,,,
73628,variation,,"ست لباس 5 تکه پنبه زرافه گلدوزی کرم لیونا - سایز0: 0تا3ماه",1,0,visible,,,,,taxable,parent,1,22,,0,0,550,,,,0,,,460000,,,,,,,id:73627,,,,,,1,اندازه,"سایز0: 0تا3ماه",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
